grid_lat,grid_lon,norm_demand,norm_competitor,norm_risk,total_score,cluster,dist_to_center_km,zone_type,annual_opex,est_cars_per_day,year_1_revenue,payback_years,is_viable,is_flood_safe,is_golden
13.6435,100.6172,0.45342330028020794,0.0,0.0,0.18136932011208318,0,15.964807839021898,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.6435,100.6223,0.45342330028020794,0.0,0.0,0.18136932011208318,0,16.26562929698608,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.6435,100.6274,0.37177049026190884,0.0,0.0,0.14870819610476355,0,16.57930622552401,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.6435,100.6325,0.37177049026190884,0.0,0.0,0.14870819610476355,0,16.905123034216498,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.6435,100.6376,0.37240451175604966,0.0,0.0,0.14896180470241988,0,17.242391541353154,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.403,0.21859891644498688,0.0,0.0,0.08743956657799476,2,19.560168375401542,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.648,100.4081,0.21859891644498688,0.0,0.0,0.08743956657799476,2,19.151977886747947,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.648,100.4183,0.4595519899288348,0.0,0.0,0.18382079597153392,2,18.357985629846034,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.648,100.4234,0.4595519899288348,0.0,0.0,0.18382079597153392,2,17.973172945169754,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.648,100.4285,0.41209296003022944,0.0,0.0,0.1648371840120918,2,17.597196787758936,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.648,100.4336,0.35201794741244496,0.0,0.0,0.140807178964978,2,17.23063561309353,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.4387,0.35201794741244496,0.0,0.0,0.140807178964978,2,16.87410300534242,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.4438,0.3821107258264094,0.25,0.0,0.10284429033056379,2,16.52824795991529,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.4489,0.3821107258264094,0.0,0.0,0.1528442903305638,2,16.193754622585786,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.454,0.2971618522464091,0.0,0.0,0.11886474089856365,2,15.871341364497766,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.648,100.4795,0.22287219304190167,0.0,0.0,0.08914887721676068,2,14.467709330649319,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.648,100.4948,0.29052376667255053,0.0,0.0,0.11620950666902022,2,13.82203504748389,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.648,100.4999,0.29052376667255053,0.0,0.0,0.11620950666902022,2,13.64456518168909,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.648,100.505,0.2782248085600469,0.0,0.0,0.11128992342401876,2,13.48728085882095,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.648,100.5203,0.2595031985750995,0.0,0.0,0.1038012794300398,2,13.143324608557444,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.648,100.5458,0.2380421822070168,0.0,0.0,0.09521687288280672,2,13.023912860904671,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.648,100.5866,0.22247174747222978,0.0,0.0,0.08898869898889192,2,14.00681891183625,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.648,100.5917,0.48623946337383145,0.0,0.0,0.1944957853495326,2,14.22124885277379,URBAN,120000.0,25.0,684375.0,2.53,True,True,True
13.648,100.5968,0.48623946337383145,0.0,0.0,0.1944957853495326,2,14.453509664988054,URBAN,120000.0,25.0,684375.0,2.53,True,True,True
13.648,100.6019,0.5433248482983066,0.0,0.0,0.21732993931932265,0,14.70275634542305,URBAN,120000.0,26.0,711750.0,2.42,True,True,True
13.648,100.607,0.5433248482983066,0.0,0.0,0.21732993931932265,0,14.968140381012176,URBAN,120000.0,26.0,711750.0,2.42,True,True,True
13.648,100.6121,0.5908813666590679,0.0,0.0,0.23635254666362715,0,15.248819251966392,URBAN,120000.0,28.0,766500.0,2.23,True,True,True
13.648,100.6172,0.45342330028020794,0.0,0.0,0.18136932011208318,0,15.543964439407802,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.648,100.6223,0.45342330028020794,0.0,0.0,0.18136932011208318,0,15.852767966094298,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.648,100.6274,0.37177049026190884,0.0,0.0,0.14870819610476355,0,16.174447554007003,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.6325,0.37177049026190884,0.0,0.0,0.14870819610476355,0,16.508250511273804,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.648,100.6376,0.37240451175604966,0.0,0.0,0.14896180470241988,0,16.85345649960987,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.6525,100.2602,0.24049189512470096,0.0,0.0,0.09619675804988038,2,32.53848772244094,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6525,100.2653,0.24049189512470096,0.0,0.0,0.09619675804988038,2,32.030511265844126,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6525,100.4132,0.4148696764702491,0.0,0.0,0.16594787058809965,2,18.407655979588878,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6525,100.4183,0.34958433935586763,0.0,0.0,0.13983373574234706,2,18.007062704567545,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6525,100.4234,0.34958433935586763,0.0,0.0,0.13983373574234706,2,17.614592926592874,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6525,100.4285,0.30610143612119106,0.0,0.0,0.12244057444847643,2,17.23080174650999,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6525,100.4336,0.28375747975167137,0.0,0.0,0.11350299190066855,2,16.856281969558214,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6525,100.4387,0.28375747975167137,0.0,0.0,0.11350299190066855,2,16.49166525862118,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6525,100.4438,0.3202611848121791,0.0,0.0,0.12810447392487165,2,16.13762288381516,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6525,100.4489,0.3202611848121791,0.0,0.0,0.12810447392487165,2,15.794865932556043,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6525,100.505,0.3123964964692379,0.0,0.0,0.12495859858769516,2,13.005705764103022,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6525,100.5203,0.24662513072379513,0.0,0.0,0.09865005228951806,2,12.648667693278526,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6525,100.5917,0.4185239553849333,0.0,0.0,0.16740958215397334,2,13.765361144061801,URBAN,120000.0,23.0,629625.0,2.78,True,True,True
13.6525,100.5968,0.4185239553849333,0.0,0.0,0.16740958215397334,2,14.005179854456278,URBAN,120000.0,23.0,629625.0,2.78,True,True,True
13.6525,100.6019,0.4934492853765865,0.0,0.0,0.1973797141506346,0,14.262258806946157,URBAN,120000.0,25.0,684375.0,2.53,True,True,True
13.6525,100.607,0.4934492853765865,0.0,0.0,0.1973797141506346,0,14.535682233340438,URBAN,120000.0,25.0,684375.0,2.53,True,True,True
13.6525,100.6121,0.4625594965127016,0.0,0.0,0.18502379860508067,0,14.824545790596144,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.6525,100.6172,0.34326291803895237,0.0,0.0,0.13730516721558095,0,15.127965030899148,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6525,100.6223,0.34326291803895237,0.0,0.0,0.13730516721558095,0,15.445082137638888,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6525,100.6274,0.2552686734339977,0.0,0.0,0.10210746937359907,0,15.775071051656008,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6525,100.6325,0.2552686734339977,0.0,0.0,0.10210746937359907,0,16.117141164057994,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6525,100.6376,0.2339269882656822,0.0,0.0,0.09357079530627288,0,16.470539762648507,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.657,100.2602,0.24049189512470096,0.0,0.0,0.09619675804988038,2,32.349320808536284,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.657,100.2653,0.24049189512470096,0.0,0.0,0.09619675804988038,2,31.838336214897808,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.657,100.4132,0.4148696764702491,0.0,0.0,0.16594787058809965,2,18.071550691292593,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.657,100.4183,0.34958433935586763,0.0,0.0,0.13983373574234706,2,17.66334430498898,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.657,100.4234,0.34958433935586763,0.0,0.0,0.13983373574234706,2,17.26306972161348,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.657,100.4285,0.30610143612119106,0.0,0.0,0.12244057444847643,2,16.871291500760883,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.657,100.4336,0.28375747975167137,0.0,0.0,0.11350299190066855,2,16.488615288824246,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.657,100.4387,0.28375747975167137,0.0,0.0,0.11350299190066855,2,16.115689495536493,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.657,100.4438,0.3202611848121791,0.0,0.0,0.12810447392487165,2,15.753206602180292,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.657,100.4489,0.3202611848121791,0.0,0.0,0.12810447392487165,2,15.401903944735121,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.657,100.505,0.3123964964692379,0.0,0.0,0.12495859858769516,2,12.525604754063774,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.657,100.5203,0.24662513072379513,0.0,0.0,0.09865005228951806,2,12.154479078314054,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.657,100.5917,0.4185239553849333,0.0,0.0,0.16740958215397334,2,13.312669544532982,URBAN,120000.0,23.0,629625.0,2.78,True,True,True
13.657,100.5968,0.4185239553849333,0.0,0.0,0.16740958215397334,2,13.560491817247605,URBAN,120000.0,23.0,629625.0,2.78,True,True,True
13.657,100.6019,0.4934492853765865,0.0,0.0,0.1973797141506346,0,13.825836785846288,URBAN,120000.0,25.0,684375.0,2.53,True,True,True
13.657,100.607,0.4934492853765865,0.0,0.0,0.1973797141506346,0,14.10771575811848,URBAN,120000.0,25.0,684375.0,2.53,True,True,True
13.657,100.6121,0.4625594965127016,0.0,0.0,0.18502379860508067,0,14.405158158153986,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.657,100.6172,0.34326291803895237,0.0,0.0,0.13730516721558095,0,14.71722038249417,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.657,100.6223,0.34326291803895237,0.0,0.0,0.13730516721558095,0,15.042992607028843,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.657,100.6274,0.2552686734339977,0.0,0.0,0.10210746937359907,0,15.381603750438654,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.657,100.6325,0.2552686734339977,0.0,0.0,0.10210746937359907,0,15.732224821872865,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.657,100.6376,0.2339269882656822,0.0,0.0,0.09357079530627288,0,16.09407090536516,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6615,100.4183,0.23324407008480746,0.0,0.0,0.093297628033923,2,17.32725918153736,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6615,100.4234,0.23324407008480746,0.0,0.0,0.093297628033923,2,16.91904318912807,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6615,100.4285,0.40984764856831385,0.0,0.0,0.16393905942732556,2,16.51911556412589,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6615,100.4438,0.29987730923196054,0.0,0.0,0.11995092369278422,2,15.375464817466508,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.4489,0.29987730923196054,0.0,0.0,0.11995092369278422,2,15.015333983973537,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.4591,0.2202209614663063,0.0,0.0,0.08808838458652252,2,14.331505925391117,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6615,100.4642,0.2202209614663063,0.0,0.0,0.08808838458652252,2,14.009587190342659,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6615,100.505,0.25716935195591184,0.0,0.0,0.10286774078236474,2,12.047154063968419,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6615,100.5101,0.3112462601241643,0.0,0.0,0.12449850404966573,2,11.894275803495773,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.5152,0.3112462601241643,0.0,0.0,0.12449850404966573,2,11.765233432500416,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.5203,0.30907786947046106,0.0,0.0,0.12363114778818443,2,11.660818304131777,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.5254,0.4531446944988234,0.0,0.0,0.18125787779952937,2,11.581696521608782,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.6615,100.5305,0.4531446944988234,0.0,0.0,0.18125787779952937,2,11.528388876528759,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.6615,100.5866,0.26309840785291877,0.0,0.0,0.10523936314116751,2,12.626057672202663,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6615,100.5917,0.2730560628786998,0.0,0.0,0.10922242515147994,2,12.863511490432526,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6615,100.5968,0.2730560628786998,0.0,0.0,0.10922242515147994,0,13.119815865755019,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6615,100.6019,0.29403662217696475,0.0,0.0,0.1176146488707859,0,13.393888673832043,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.607,0.29403662217696475,0.0,0.0,0.1176146488707859,0,13.684662371202093,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.6121,0.3385931181406042,0.0,0.0,0.1354372472562417,0,13.991095725300047,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.6615,100.6172,0.31463166270023246,0.0,0.0,0.125852665080093,0,14.3121829195424,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.6223,0.31463166270023246,0.0,0.0,0.125852665080093,0,14.646960271450382,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.6274,0.3029737113228317,0.0,0.0,0.12118948452913268,0,14.994510842869493,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.6325,0.3029737113228317,0.0,0.0,0.12118948452913268,0,15.35396725894703,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.6376,0.2970532206617662,0.0,0.0,0.11882128826470649,0,15.724513051015,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6615,100.6529,0.2262142289136642,0.0,0.0,0.09048569156546568,0,16.895282790391736,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6615,100.658,0.2262142289136642,0.0,0.0,0.09048569156546568,0,17.303027491239718,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.666,100.4183,0.23324407008480746,0.0,0.0,0.093297628033923,2,16.999260083767744,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.666,100.4234,0.23324407008480746,0.0,0.0,0.093297628033923,2,16.582979908751096,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.666,100.4285,0.40984764856831385,0.0,0.0,0.16393905942732556,2,16.17475301783642,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.666,100.4438,0.29987730923196054,0.0,0.0,0.11995092369278422,2,15.004901620681308,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.4489,0.29987730923196054,0.0,0.0,0.11995092369278422,2,14.63566255511806,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.4591,0.2202209614663063,0.0,0.0,0.08808838458652252,2,13.93322683199679,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.666,100.4642,0.2202209614663063,0.0,0.0,0.08808838458652252,2,13.601891623068424,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.666,100.505,0.25716935195591184,0.0,0.0,0.10286774078236474,2,11.570558422433097,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.666,100.5101,0.3112462601241643,0.0,0.0,0.12449850404966573,2,11.41130001837373,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.5152,0.3112462601241643,0.0,0.0,0.12449850404966573,2,11.276734783450856,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.5203,0.30907786947046106,0.0,0.0,0.12363114778818443,2,11.167755369140673,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.5254,0.4531446944988234,0.0,0.0,0.18125787779952937,2,11.085116417078114,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.666,100.5305,0.4531446944988234,0.0,0.0,0.18125787779952937,2,11.02941001731856,URBAN,120000.0,24.0,657000.0,2.65,True,True,True
13.666,100.5866,0.26309840785291877,0.0,0.0,0.10523936314116751,2,12.172138683188473,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.666,100.5917,0.2730560628786998,0.0,0.0,0.10922242515147994,2,12.418270403106533,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.666,100.5968,0.2730560628786998,0.0,0.0,0.10922242515147994,0,12.683570192665705,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.666,100.6019,0.29403662217696475,0.0,0.0,0.1176146488707859,0,12.966861579053205,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.607,0.29403662217696475,0.0,0.0,0.1176146488707859,0,13.266992082648258,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.6121,0.3385931181406042,0.0,0.0,0.1354372472562417,0,13.58284550373252,URBAN,120000.0,20.0,547500.0,3.26,True,True,True
13.666,100.6172,0.31463166270023246,0.0,0.0,0.125852665080093,0,13.913351083519936,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.6223,0.31463166270023246,0.0,0.0,0.125852665080093,0,14.25748989454131,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.6274,0.3029737113228317,0.0,0.0,0.12118948452913268,0,14.614298859530376,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.6325,0.3029737113228317,0.0,0.0,0.12118948452913268,0,14.982872806319076,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.6376,0.2970532206617662,0.0,0.0,0.11882128826470649,0,15.362364961730323,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.666,100.6529,0.2262142289136642,0.0,0.0,0.09048569156546568,0,16.55873775873521,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.666,100.658,0.2262142289136642,0.0,0.0,0.09048569156546568,0,16.974560644606385,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6705,100.4132,0.22603369369784906,0.0,0.0,0.09041347747913964,2,17.111484587501593,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6705,100.4183,0.2670499198582196,0.0,0.0,0.10681996794328784,2,16.679824039373138,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6705,100.4234,0.2670499198582196,0.0,0.0,0.10681996794328784,2,16.255373784146336,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6705,100.4285,0.35756880240593875,0.0,0.0,0.1430275209623755,2,15.838713502001148,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.6705,100.4336,0.2938018959052739,0.0,0.0,0.11752075836210957,2,15.430474251270454,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.4387,0.2938018959052739,0.0,0.0,0.11752075836210957,2,15.031342173503747,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.4438,0.3896286191309562,0.0,0.0,0.15585144765238249,2,14.64206205225785,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6705,100.4489,0.3896286191309562,0.0,0.0,0.15585144765238249,2,14.263440554036176,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6705,100.454,0.22083707635067948,0.0,0.0,0.0883348305402718,2,13.896348924926983,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6705,100.505,0.29761140239689116,0.0,0.0,0.11904456095875647,2,11.096056864784034,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.5101,0.2905116810969179,0.0,0.0,0.11620467243876716,2,10.929889931430127,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.5152,0.2905116810969179,0.0,0.0,0.11620467243876716,2,10.78932489209719,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.5203,0.2522002123069745,0.0,0.0,0.1008800849227898,2,10.675373111317622,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6705,100.5917,0.2945634257661811,0.0,0.0,0.11782537030647244,2,11.977383113317105,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.5968,0.2945634257661811,0.0,0.0,0.11782537030647244,0,12.252228033308871,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6705,100.6019,0.24951957064939234,0.0,0.0,0.09980782825975694,0,12.54525803044709,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6705,100.607,0.24951957064939234,0.0,0.0,0.09980782825975694,0,12.855229598739154,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6705,100.6172,0.40964671201381614,0.0,0.0,0.16385868480552646,0,13.521274021338417,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6705,100.6223,0.40964671201381614,0.0,0.0,0.16385868480552646,0,13.87513406368755,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6705,100.6274,0.39320403689271644,0.0,0.0,0.15728161475708657,0,14.241518919249788,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6705,100.6325,0.39320403689271644,0.0,0.0,0.15728161475708657,0,14.61948694972451,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.6705,100.6376,0.2539932571358117,0.0,0.0,0.1015973028543247,0,15.00816304233062,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6705,100.6631,0.24114692778014807,0.0,0.0,0.09645877111205924,0,17.085902942964726,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.675,100.4132,0.22603369369784906,0.0,0.0,0.09041347747913964,2,16.809076893858844,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.675,100.4183,0.2670499198582196,0.0,0.0,0.10681996794328784,2,16.369452358479254,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.675,100.4234,0.2670499198582196,0.0,0.0,0.10681996794328784,2,15.93674637669631,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.675,100.4285,0.35756880240593875,0.0,0.0,0.1430275209623755,2,15.511537952991532,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.675,100.4336,0.2938018959052739,0.0,0.0,0.11752075836210957,2,15.094460716686296,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.4387,0.2938018959052739,0.0,0.0,0.11752075836210957,2,14.686207442743266,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.4438,0.3896286191309562,0.0,0.0,0.15585144765238249,2,14.287534561513116,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.675,100.4489,0.3896286191309562,0.0,0.0,0.15585144765238249,2,13.899266480924837,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.675,100.454,0.22083707635067948,0.0,0.0,0.0883348305402718,2,13.522299495743368,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.675,100.505,0.29761140239689116,0.0,0.0,0.11904456095875647,2,10.623929982144006,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.5101,0.2905116810969179,0.0,0.0,0.11620467243876716,2,10.450261925708833,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.5152,0.2905116810969179,0.0,0.0,0.11620467243876716,2,10.303158277383167,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.5203,0.2522002123069745,0.0,0.0,0.1008800849227898,2,10.183770262596228,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.675,100.5917,0.2945634257661811,0.0,0.0,0.11782537030647244,2,11.541348585704274,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.5968,0.2945634257661811,0.0,0.0,0.11782537030647244,0,11.826325938381572,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.675,100.6019,0.24951957064939234,0.0,0.0,0.09980782825975694,0,12.129643577791564,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.675,100.607,0.24951957064939234,0.0,0.0,0.09980782825975694,0,12.449961106255094,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.675,100.6172,0.40964671201381614,0.0,0.0,0.16385868480552646,0,13.136556560974656,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.675,100.6223,0.40964671201381614,0.0,0.0,0.16385868480552646,0,13.500497278850881,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.675,100.6274,0.39320403689271644,0.0,0.0,0.15728161475708657,0,13.876769990013546,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.675,100.6325,0.39320403689271644,0.0,0.0,0.15728161475708657,0,14.264398831463355,URBAN,120000.0,22.0,602250.0,2.93,True,True,True
13.675,100.6376,0.2539932571358117,0.0,0.0,0.1015973028543247,0,14.662483171400782,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.675,100.6631,0.24114692778014807,0.0,0.0,0.09645877111205924,0,16.78303480748299,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6795,100.3367,0.2420186137822574,0.0,0.0,0.09680744551290296,2,23.757420489642634,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6795,100.3418,0.2918644062722585,0.0,0.0,0.11674576250890341,2,23.25347795123613,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6795,100.3469,0.2918644062722585,0.0,0.0,0.11674576250890341,2,22.751712982672675,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6795,100.4132,0.2560493849883402,0.0,0.0,0.10241975399533608,2,16.51629441206068,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6795,100.4183,0.25924549307818057,0.0,0.0,0.10369819723127223,2,16.068670292640423,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6795,100.4234,0.25924549307818057,0.0,0.0,0.10369819723127223,2,15.62764688800913,URBAN,120000.0,18.0,492750.0,3.68,True,True,True
13.6795,100.4285,0.28925358930508605,0.0,0.0,0.11570143572203442,2,15.193798997474964,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6795,100.4336,0.3062742099581595,0.0,0.0,0.12250968398326381,2,14.767759041975086,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6795,100.4387,0.3062742099581595,0.0,0.0,0.12250968398326381,2,14.350222461323723,URBAN,120000.0,19.0,520125.0,3.46,True,True,True
13.6795,100.4438,0.3542839096859347,0.0,0.0,0.1417135638743739,2,13.941953260999567,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.6795,100.4489,0.3542839096859347,0.0,0.0,0.1417135638743739,2,13.543789543505499,URBAN,120000.0,21.0,574875.0,3.09,True,True,True
13.6795,100.4693,0.22148188061757512,0.0,0.0,0.08859275224703006,2,12.071823294473703,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
13.6795,100.4744,0.22148188061757512,0.0,0.0,0.08859275224703006,2,11.739679912133829,URBAN,120000.0,17.0,465375.0,3.94,True,True,True
